cod_comuna,ag,cod_barrio,barrio,formalidad,ue026a1_nu,ciiu_2,label_ciiu2,ciiu_3,label_ciiu3,ciiu_4,label_ciiu4,x,y
4,844708,89,GUILLERMO LEON  VALENCIA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1062924.139,875711.4217
4,844710,89,GUILLERMO LEON  VALENCIA,Formal,1,22,Actividades de edicion e impresion y de reproduccion de grabaciones,222,Actividades de impresión,2220,Actividades de impresión,1062869.816,875781.0502
4,844713,89,GUILLERMO LEON  VALENCIA,Formal,1,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1062882.691,875909.3776
4,844713,89,GUILLERMO LEON  VALENCIA,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1062970.011,875797.0845
4,844714,89,GUILLERMO LEON  VALENCIA,Informal,1,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1062935.696,875929.5551
4,844715,88,M.F. SUAREZ,Formal,4,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063048.25,875841.3055
4,844715,88,M.F. SUAREZ,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063105.751,875811.0741
4,844716,89,GUILLERMO LEON  VALENCIA,Informal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063015.109,875948.8662
4,844716,89,GUILLERMO LEON  VALENCIA,Formal,4,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1541,Elaboración de productos de molinería,1062971.823,875971.6303
4,844717,73,OLAYA HERRERA,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063059.8,875970.2879
4,844718,88,M.F. SUAREZ,Formal,13,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2529,Fabricación de artículos de plástico ncp,1063201.033,875847.5965
4,844720,88,M.F. SUAREZ,Informal,2,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1063087.203,875919.3625
4,844720,88,M.F. SUAREZ,Formal,1,27,Fabricacion de productos metalurgicos basicos,271,Industrias básicas de hierro y de acero,2710,Industrias básicas de hierro y de acero,1063119.673,875928.9893
4,844720,88,M.F. SUAREZ,Formal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063087.382,875903.962
4,844722,88,M.F. SUAREZ,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063181.955,875969.9478
4,844725,88,M.F. SUAREZ,Formal,4,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2529,Fabricación de artículos de plástico ncp,1063300.776,875910.9448
4,844726,88,M.F. SUAREZ,Informal,1,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1063173.457,876006.8394
4,844732,77,EVARISTO GARCIA,Formal,2,22,Actividades de edicion e impresion y de reproduccion de grabaciones,221,Actividades de edición,2219,Otros trabajos de edición,1063418.607,876132.431
4,844737,67,FLORA INDUSTRIAL,Formal,6,34,"Fabricacion de vehiculos automotores, remolques y semirremolques",341,Fabricación de vehículos automotores y sus motores,3410,Fabricación de vehículos automotores y sus motores,1063675.3,876140.259
4,844740,67,FLORA INDUSTRIAL,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063498.458,876339.1346
4,844747,73,OLAYA HERRERA,Informal,4,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063137.439,876124.1384
4,844756,67,FLORA INDUSTRIAL,Informal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1063469.666,876412.0042
4,844770,67,FLORA INDUSTRIAL,Formal,59,22,Actividades de edicion e impresion y de reproduccion de grabaciones,221,Actividades de edición,2212,"Edición de periódicos, revistas y publicaciones periódicas",1063697.157,876749.7523
4,844777,67,FLORA INDUSTRIAL,Formal,2,27,Fabricacion de productos metalurgicos basicos,271,Industrias básicas de hierro y de acero,2710,Industrias básicas de hierro y de acero,1063887.857,876905.5819
4,844780,67,FLORA INDUSTRIAL,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,152,"Elaboración de frutas, legumbres, hortalizas, aceites y grasas de origen vegetal y animal",1522,Elaboración de aceites y grasas de origen vegetal y animal,1063617.008,876332.5846
4,844781,67,FLORA INDUSTRIAL,Formal,211,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063745.913,876422.5492
4,844789,62,CALIMA,Formal,6,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1064137.452,876846.3418
4,844789,62,CALIMA,Formal,2,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064171.658,876896.0911
4,844792,62,CALIMA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064250.405,877188.7593
4,844793,62,CALIMA,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064061.384,877202.0485
4,844793,62,CALIMA,Informal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1064164.136,877206.8302
4,844793,62,CALIMA,Informal,5,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1064145.59,877205.6811
4,844794,62,CALIMA,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064151.198,877135.1657
4,844797,62,CALIMA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064009.587,876966.1603
4,844798,62,CALIMA,Formal,3,15,Elaboracion de productos alimenticios y de bebidas,151,"Producción, transformación y conservación de carne y pescado",1512,Transformación y conservación de pescado y de derivados del pescado,1064010.842,877064.877
4,844798,62,CALIMA,Formal,1,15,Elaboracion de productos alimenticios y de bebidas,159,Elaboración de bebidas,1594,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1063944.819,877022.9689
4,844798,62,CALIMA,Formal,5,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1063981.82,877011.2071
4,844805,62,CALIMA,Formal,3,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1063979.108,877272.6803
4,844809,62,CALIMA,Formal,6,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2102,"Fabricación de papel y cartón ondulado, fabricación de envases, empaques y de embalajes de papel y cartón.",1063985.835,877471.8868
4,844810,51,LOS GUADUALES,Informal,1,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1064048.345,877347.5532
4,844811,62,CALIMA,Formal,3,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2521,Fabricación de formas básicas de plástico ,1064066.325,877317.2675
4,844811,62,CALIMA,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1064028.273,877292.2233
4,844812,62,CALIMA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1064107.111,877247.2149
4,844813,62,CALIMA,Informal,4,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1064131.238,877357.5912
4,844814,57,AREA LIBRE-C70,Informal,1,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2109,Fabricación de otros artículos de papel y cartón,1064255.981,877353.8335
4,844814,57,AREA LIBRE-C70,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,159,Elaboración de bebidas,1594,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1064269.449,877315.7082
4,844816,62,CALIMA,Formal,1226,15,Elaboracion de productos alimenticios y de bebidas,158,Elaboración de otros productos alimenticios,1581,"Elaboración de cacao, chocolate y productos  de confitería",1064379.35,876872.9591
4,844816,62,CALIMA,Formal,14,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2529,Fabricación de artículos de plástico ncp,1064318.064,876720.7885
4,844817,62,CALIMA,Formal,2,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1064365.978,877308.3642
4,844817,62,CALIMA,Formal,2,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1064558.334,877293.629
4,844817,62,CALIMA,Formal,1,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1064473.767,877281.5058
4,844817,62,CALIMA,Formal,70,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1064588.378,877162.0499
5,844820,95,EL SENA,Formal,437,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1064104.307,874712.3952
5,844824,95,EL SENA,Formal,11,17,Fabricacion de productos textiles,175,Fabricación de tejidos y artículos de punto y ganchillo,1750,Fabricación de tejidos y artículos de punto y ganchillo,1063913.651,874923.1683
5,844824,95,EL SENA,Formal,90,31,Fabricacion de maquinaria y aparatos electricos ncp,312,Fabricación de aparatos de distribución y control de la energía eléctrica,3120,Fabricación de aparatos de distribución y control de la energía electrica.,1063865.749,874877.6989
5,844824,95,EL SENA,Formal,5,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2529,Fabricación de artículos de plástico ncp,1063927.369,874866.0088
5,844824,95,EL SENA,Formal,5,28,"Fabricacion de productos elaborados de metal, excepto maquinaria y equipo",289,Fabricación de otros productos elaborados de metal y actividades de servicios relacionados con el trabajo de metales,2891,"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",1064055.146,874931.4516
5,844824,95,EL SENA,Formal,12,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1064014.96,874847.9139
